koi_depth,koi_duration,koi_impact,koi_model_snr,koi_max_mult_ev,koi_srad,koi_smass,koi_steff,koi_bin_oedp_sig,koi_disposition
217.1,4.548,0.922,16.1,13.981552,0.899,0.823,5190.0,0.3241,1
652.7,4.551,0.021,18.3,14.582436,0.941,1.038,5774.0,0.306,1
38.0,6.527,0.699,20.9,13.523925,2.163,1.429,6054.0,0.7237,1
100.7,1.978,0.62,17.4,15.634558,1.076,1.126,6306.0,0.8316,0
215.1,2.469,0.163,18.4,15.455015,1.005,0.873,6074.0,0.6545,1
2794.7,2.7096,0.047,137.2,104.526276,0.537,0.537,3879.0,0.5393,1
171.9,0.8592,0.233,26.8,13.651684,0.847,0.896,5430.0,0.8132,0
2313.2,1.7504,0.197,64.4,55.220226,0.576,0.581,3757.0,0.0073,1
53.6,3.673,0.45,13.2,12.898838,1.238,1.23,6187.0,0.3671,1
945.9,4.65,0.226,20.7,16.991114,1.149,1.021,5800.0,0.9876,1
281.0,1.973,0.306,11.4,11.01746,0.82,0.918,5547.0,0.8106,1
913.3,4.307,0.953,17.0,14.57548,0.398,0.426,3554.0,0.9785,1
5423.5,5.4573,0.909,222.8,553.4832,1.03,1.132,6108.0,0.8837,0
259.5,3.974,0.88,19.7,15.581302,0.796,0.836,4873.0,0.3292,1
116.6,3.873,0.225,16.3,15.665018,1.218,1.194,6113.0,0.5321,1
351.5,1.3916,0.206,23.0,20.19543,1.096,1.193,6147.0,0.9121,1
371.9,1.992,0.761,18.0,15.037362,0.87,0.813,5094.0,0.8856,1
197.7,2.268,0.479,17.2,15.146826,0.883,0.982,5734.0,0.278,0
261.8,7.82,0.059,35.9,17.49624,0.654,0.724,4583.0,0.9042,0
55.0,3.0063,0.54,32.2,26.348282,1.198,0.997,5790.0,0.0727,1
185.3,2.861,0.325,13.6,11.011869,0.725,0.805,5399.0,0.2799,0
107.4,2.064,0.217,12.8,12.475003,1.271,1.162,6078.0,0.902,1
885.4,6.758,0.347,18.1,11.975632,0.819,0.785,4939.0,0.0939,1
108.5,5.2,0.892,14.1,12.237531,2.605,1.365,5405.0,0.6825,1
83.2,2.992,0.415,17.4,14.623486,1.374,1.068,5827.0,0.998,1
298.1,6.68,0.909,18.9,16.47754,0.876,0.965,5817.0,0.6857,0
170.2,9.686,0.928,21.4,15.961918,0.983,1.097,5871.0,0.9607,1
45.9,5.522,0.201,22.0,16.418793,1.994,1.443,6311.0,0.2461,1
137.3,1.4499,1.1,41.6,37.332584,2.082,1.48,7102.0,0.96,0
222.8,2.1787,0.427,21.3,18.540503,2.476,1.243,5814.0,0.8436,1
203.1,7.042,0.865,23.7,18.592783,1.299,1.122,5936.0,0.2432,1
505.4,4.102,0.613,22.5,17.739546,0.904,1.026,5632.0,0.5883,1
403.6,1.2808,0.877,19.3,15.594649,1.131,1.057,5970.0,0.8396,1
257.9,29.1428,0.977,62.2,19.105417,0.94,0.816,5428.0,0.6415,0
138.6,8.567,0.44,28.4,18.577278,1.782,1.02,5422.0,0.0257,1
436.3,4.605,0.957,14.1,12.797429,0.9,0.998,5790.0,0.2486,1
221.5,4.422,0.886,16.3,12.717842,0.818,0.734,5475.0,0.1865,1
1033.0,8.432,0.109,17.3,15.520331,0.874,0.812,5135.0,0.8931,1
2754.6,0.7572,0.003,48.6,33.523926,0.328,0.328,3464.0,0.7319,1
2355.0,0.9613,0.719,25.4,17.186102,0.328,0.328,3464.0,0.0242,1
134.7,3.004,0.792,27.0,17.67672,1.067,1.085,6143.0,0.8061,0
1224.1,1.7869,1.128,79.6,28.659103,0.73,0.698,5068.0,0.9591,0
210.2,1.406,1.261,18.5,11.662024,0.86,0.977,5591.0,0.9596,1
142.0,4.183,0.662,15.4,12.498557,1.176,0.92,5511.0,0.9872,1
421.8,4.6125,0.049,110.5,92.42659,1.171,1.034,5978.0,0.6805,1
447.8,6.744,0.989,20.5,21.453985,1.077,1.001,5876.0,0.9846,0
1992.3,7.768,0.037,36.1,28.472113,0.637,0.659,4477.0,0.7434,1
351.2,10.8636,0.535,81.9,51.932014,1.297,1.059,6214.0,0.1336,1
6462.0,1.5916,0.706,50.5,41.95647,0.18,0.153,3157.0,0.7569,1
2598.0,1.2637,0.45,24.3,19.508406,0.18,0.153,3157.0,0.5362,1
631.8,0.9879,0.92,37.1,35.076653,0.389,0.415,3483.0,0.989,1
239.2,0.955,0.288,26.8,13.911604,0.708,0.766,4784.0,0.2816,0
85.5,3.426,0.738,27.8,22.056444,1.748,1.291,6257.0,0.8451,0
219.5,7.219,1.149,48.2,18.294212,4.315,1.789,6622.0,0.4998,0
92.6,3.419,0.214,28.1,21.663082,1.132,0.998,5631.0,0.2026,0
152.6,2.408,0.08,15.5,14.0844,0.872,0.938,5458.0,0.0688,0
224.9,1.5796,0.071,17.7,14.877646,0.65,0.731,4313.0,0.6726,1
202.2,1.206,0.022,13.9,12.351125,0.638,0.654,4464.0,1.0,0
75.1,5.747,0.921,23.9,16.214994,1.458,1.068,5691.0,0.1556,1
107.3,3.414,0.613,22.0,24.057016,1.352,1.225,6075.0,0.0603,1
133.1,2.899,0.26,16.1,12.840978,0.9,1.012,5452.0,0.8114,1
140.6,1.46,0.328,17.1,10.130858,0.63,0.624,5271.0,0.9413,0
126.8,1.6202,0.033,16.7,13.661968,0.797,0.76,5017.0,0.3448,1
1617.1,2.996,0.291,23.8,16.71722,0.564,0.605,3891.0,0.4057,1
1223.3,2.2942,0.791,22.6,17.191265,0.564,0.605,3891.0,0.8853,1
807.1,5.584,0.021,34.9,25.795126,1.152,0.902,5467.0,0.7473,1
221.2,3.754,0.013,15.2,12.3765545,1.152,0.902,5467.0,0.9055,1
474.8,2.696,0.713,20.0,17.020468,1.152,0.902,5467.0,0.5546,1
488.5,1.066,0.135,27.3,20.688766,0.704,0.793,4792.0,0.4217,1
166.2,1.833,0.617,43.4,26.264198,1.081,0.936,5996.0,0.9835,0
68.7,4.4679,0.696,38.2,27.484186,1.474,1.05,5788.0,0.5283,1
160.4,2.112,0.141,15.5,13.826928,0.849,0.939,5776.0,0.1962,0
356.8,1.767,0.92,13.9,16.792065,0.966,0.877,5370.0,0.5491,1
200.7,1.8261,0.03,22.4,17.354563,0.961,1.049,5966.0,0.9928,1
217.3,5.558,0.514,17.0,14.344855,0.831,0.914,5335.0,0.022,0
285.7,2.86,0.729,18.6,15.078204,0.82,0.92,5438.0,0.9587,0
133.7,3.096,0.338,14.3,13.042287,0.715,0.793,5366.0,0.5838,0
501.6,7.461,0.017,194.9,109.9509,1.585,1.009,5919.0,0.1158,1
599.8,3.402,0.958,7.5,24.201456,0.856,0.958,5240.0,0.0178,0
157.6,1.3493,0.214,38.7,21.53885,0.867,0.796,5227.0,0.9745,0
125.5,5.5177,0.557,43.5,37.507618,1.297,1.059,6214.0,0.6719,1
214.6,3.011,0.014,23.5,25.88844,1.111,1.004,5885.0,0.8983,1
159.0,3.398,0.489,13.5,14.869048,1.111,1.004,5885.0,0.1875,1
134.9,2.326,0.701,12.3,28.792877,1.543,1.273,6366.0,0.902,0
269.7,1.1014,0.41,25.3,16.841465,0.937,0.877,5727.0,0.8532,0
8043.0,2.3269,0.069,43.2,128.06352,1.0,1.0,5780.0,0.2871,0
125.9,1.3175,0.467,17.9,14.789312,0.889,0.971,6089.0,0.9594,0
197.0,4.514,0.564,21.9,18.140957,0.771,0.862,5235.0,0.0034,0
168.0,3.164,0.694,76.4,19.254623,1.0,1.0,5780.0,0.4041,0
694.4,5.085,0.196,20.1,16.604742,1.093,1.048,6036.0,0.745,1
185.3,4.664,0.914,19.9,16.409773,1.291,1.084,5937.0,0.3645,1
79.7,4.554,0.862,14.2,12.799112,1.291,1.084,5937.0,0.207,1
538.0,7.208,0.947,20.5,14.278832,0.715,0.798,5010.0,0.6727,1
503.9,2.299,0.591,13.6,12.084565,0.906,0.993,5984.0,0.3205,0
142.0,3.27,0.725,13.7,12.623598,0.983,0.92,5496.0,0.4164,1
645.8,3.512,0.347,25.1,26.220987,0.686,0.759,4889.0,0.7243,0
178.5,8.378,0.7,39.0,28.77161,1.291,1.077,6115.0,0.8849,1
263.4,10.465,0.189,36.2,26.285856,1.291,1.077,6115.0,0.0924,1
6057.0,2.6118,0.594,65.6,55.062897,0.503,0.513,3640.0,0.7763,1
285.1,1.8211,0.796,22.1,17.881384,0.901,0.83,5417.0,0.1668,1
431.0,7.434,0.626,23.7,19.588993,0.862,0.95,6161.0,0.3742,1
345.3,1.9855,0.091,20.0,18.348112,1.005,1.072,6198.0,0.7019,1
41.7,1.734,0.234,18.0,17.324373,2.017,0.965,5622.0,0.7199,0
83.5,2.101,0.704,15.6,13.210224,0.721,0.68,5374.0,0.1949,1
59.5,1.934,0.874,13.9,10.735407,0.721,0.68,5374.0,0.643,1
176.7,1.192,0.456,17.2,13.279348,1.023,1.018,6065.0,0.4778,0
476.8,4.359,0.136,20.1,17.565126,0.887,0.978,5926.0,0.9749,1
51.0,5.0,0.849,19.0,13.815522,1.249,0.897,5557.0,0.4031,1
59.1,1.852,0.258,11.9,10.947981,0.873,0.85,5561.0,0.6009,1
140.4,2.381,0.564,13.5,12.317422,0.984,0.921,5784.0,0.5018,0
1839.1,1.7073,0.048,36.0,31.130331,0.503,0.513,3640.0,0.267,1
1316.0,2.744,0.166,20.5,15.0563755,0.503,0.513,3640.0,0.8079,1
303.5,1.6802,0.736,31.6,25.515627,0.804,0.897,5704.0,0.7937,1
646.7,3.9699,0.766,125.8,177.37422,0.993,0.951,5683.0,0.048,1
394.2,1.979,0.828,17.0,12.190126,0.804,0.897,5704.0,0.8978,1
251.8,3.2363,0.191,35.4,29.862207,1.116,1.069,6237.0,0.2485,1
239.7,7.831,0.618,28.4,20.620901,1.424,1.235,6763.0,0.8938,1
50.4,3.336,0.56,22.9,18.520512,2.498,1.223,6340.0,0.4113,0
155.9,1.9617,0.906,19.9,17.603607,0.906,0.982,6177.0,0.8481,1
169.9,3.399,0.268,22.6,19.319672,0.767,0.763,5153.0,0.2191,1
57.6,1.914,0.152,13.9,11.803434,0.904,0.949,6026.0,0.2707,0
47.1,5.819,0.628,22.2,16.157675,5.544,2.072,6115.0,0.9307,0
141.3,1.919,0.218,17.2,15.153018,0.963,1.072,5926.0,0.7325,1
66.0,1.855,0.2,15.9,13.147721,1.086,1.129,6384.0,0.7825,1
298.9,1.7259,0.785,82.0,77.65751,1.08,1.067,5720.0,0.0568,1
33.5,2.924,0.021,12.2,11.365295,1.206,1.126,6017.0,0.7347,1
201.8,5.109,0.125,19.7,15.275195,1.262,1.117,5951.0,0.5192,1
206.4,10.675,0.016,16.9,13.829741,1.126,1.042,6007.0,0.2722,1
108.7,1.743,0.102,79.7,35.40818,1.413,1.075,6039.0,0.8991,1
316.6,1.9206,0.029,47.7,19.132915,78.869,1.772,3853.0,0.871,0
425.8,1.4858,0.807,20.8,24.11104,0.823,0.796,4827.0,0.965,1
700.1,6.194,0.923,27.9,24.357214,1.072,0.933,5533.0,0.5916,1
296.3,5.256,0.562,20.0,18.632256,1.09,1.079,5912.0,0.4126,1
25.9,3.146,0.098,22.1,17.564272,1.377,1.168,5952.0,0.3745,1
531.4,0.823,0.393,32.0,16.12382,0.91,0.999,5955.0,1.0,0
354.6,7.189,0.965,37.6,15.28427,1.1,1.188,6268.0,0.8502,0
31.7,3.315,0.37,26.1,20.226822,0.714,0.8,4947.0,0.3446,0
24.3,22.27,0.285,14.0,9.439787,0.714,0.8,4947.0,0.6241,0
740.7,2.684,0.051,17.5,15.265494,0.817,0.913,5602.0,0.3597,1
98.8,4.462,0.008,19.3,14.801852,1.438,1.279,6333.0,0.9807,1
297.5,6.542,0.974,14.3,11.66244,0.898,0.994,5822.0,0.0,0
702.2,4.59,0.441,17.0,12.554711,0.837,0.928,5745.0,0.5921,1
193.0,9.314,0.157,20.8,14.665101,1.133,0.954,5746.0,0.8924,1
906.8,4.347,1.236,22.2,20.634432,0.96,1.06,5899.0,0.8637,0
861.3,1.756,0.094,16.0,14.430404,0.864,0.961,5749.0,0.979,1
84.6,7.2783,0.012,35.2,16.726513,1.585,1.009,5919.0,0.2687,1
129.3,3.466,0.79,20.1,27.188307,1.202,1.015,6052.0,0.6531,1
136.0,4.241,0.52,17.4,17.8426,1.202,1.015,6052.0,0.927,1
100.4,3.173,0.193,18.6,21.858406,1.202,1.015,6052.0,0.6692,1
110.8,3.933,0.12,15.3,15.35378,1.202,1.015,6052.0,0.7803,1
117.3,4.098,0.03,32.3,34.52071,1.543,1.187,6237.0,0.6158,1
107.8,6.7367,0.924,60.8,38.87934,1.459,1.3,6477.0,0.2566,1
98.5,1.1555,0.232,23.0,18.559893,0.614,0.6,4374.0,0.5557,1
106.0,1.918,0.562,26.0,20.474722,1.159,1.181,6543.0,0.8601,0
109.0,3.892,0.628,22.2,17.329914,1.139,0.842,5653.0,0.6138,0
33.4,5.037,0.944,24.4,17.720652,1.467,1.081,6057.0,0.5369,1
165.5,3.558,0.14,15.1,12.935891,1.098,0.941,5553.0,0.2762,1
114.3,2.94,0.008,14.4,11.9805565,1.098,0.941,5553.0,0.9152,1
135.8,2.512,0.211,16.2,20.517807,0.784,0.722,5369.0,0.855,0
225.4,10.873,0.006,36.9,25.563253,0.629,0.619,4194.0,0.46,0
135.0,1.1656,0.395,21.6,16.169512,1.092,1.18,6246.0,0.9462,0
24.3,4.655,0.226,16.8,11.470975,2.741,1.465,6277.0,0.0866,1
52.3,1.513,0.211,15.8,12.934267,2.19,1.229,6230.0,0.4213,0
1418.6,8.1593,0.5,244.7,193.47043,1.573,1.305,6206.0,0.4957,1
403.0,0.872,0.962,30.7,21.784075,0.946,1.02,5741.0,0.9188,1
108.2,2.477,1.158,30.8,21.807358,1.602,1.277,6559.0,0.9833,0
193.8,2.4382,1.161,48.3,15.010525,2.667,1.236,5787.0,0.9771,0
73.8,2.052,0.309,20.3,23.09775,2.628,1.519,6477.0,0.7182,0
266.3,6.059,0.722,27.6,21.014833,1.001,1.047,6326.0,0.9955,0
203.9,2.013,0.368,17.6,14.959467,1.193,1.094,5927.0,0.4894,1
32.1,2.307,0.256,15.9,14.03587,0.936,1.022,5615.0,0.0025,1
89.9,3.193,0.087,15.3,13.935052,1.07,1.07,5884.0,0.6162,0
47.5,2.39,0.248,20.6,17.19369,1.115,1.017,6324.0,0.5329,1
99.7,5.966,0.656,28.8,17.986431,1.474,1.05,5788.0,0.6739,1
77.8,4.3349,0.02,29.5,14.985938,1.613,1.092,6063.0,0.994,1
127.5,3.018,0.173,16.7,13.079889,0.955,1.011,5914.0,0.3333,1
189.0,1.689,0.224,16.2,13.950386,0.838,0.795,5018.0,0.7032,1
195.5,1.0163,0.202,20.0,14.914763,0.874,0.87,5618.0,0.9967,1
56.7,3.469,0.669,34.9,16.116426,1.823,1.103,6463.0,0.0001,0
404.8,2.06,0.203,14.6,12.786533,0.94,0.946,5765.0,0.7136,0
551.7,7.793,0.908,19.5,17.627789,0.817,0.864,5646.0,0.7216,1
156.3,9.41,0.773,38.3,23.479935,1.759,1.311,6007.0,0.8032,0
252.5,4.981,0.795,28.4,27.454082,1.116,1.001,6143.0,0.2182,1
106.2,3.4702,0.203,26.2,22.59492,1.289,0.963,5576.0,0.9184,1
352.0,2.0715,0.42,21.8,18.92589,0.865,0.965,5645.0,0.9236,0
85.4,5.922,0.014,33.8,24.501652,1.499,1.282,6170.0,0.3094,1
147.8,5.517,0.85,20.0,14.710967,1.499,1.282,6170.0,0.6046,1
105.1,0.7159,0.283,30.3,15.522842,1.827,1.209,6049.0,0.6775,0
118.7,6.375,0.044,62.1,40.89956,1.423,0.911,5587.0,0.2984,1
206.3,3.179,0.71,20.7,18.954397,0.896,0.979,6050.0,0.488,0
215.6,4.112,1.169,34.5,17.581469,1.198,1.273,6363.0,0.7825,0
145.3,1.618,0.24,14.8,10.508393,0.689,0.723,4414.0,0.7506,0
264.7,1.1319,0.961,20.3,11.975768,0.614,0.645,4474.0,0.5078,0
855.9,2.656,0.744,19.3,16.68764,0.659,0.648,4359.0,0.9643,1
51.4,4.268,0.696,15.1,12.935536,0.833,0.827,5615.0,0.3109,0
193.6,3.674,0.249,11.5,10.149327,0.71,0.788,5528.0,0.975,0
249.9,1.3117,0.454,21.2,16.162954,0.776,0.871,5268.0,0.1678,1
529.4,2.2213,0.614,55.1,93.57049,0.905,0.983,5721.0,0.5034,1
109.2,1.3235,0.648,19.2,34.72288,0.905,0.983,5721.0,0.9986,1
1651.9,23.777,0.891,102.7,67.36205,2.229,1.239,5970.0,0.0,0
461.4,1.51,0.932,40.2,112.07767,0.831,0.878,5397.0,0.9645,1
118.4,2.1033,0.828,21.0,36.910233,1.543,1.187,6237.0,0.2431,1
190.1,2.751,0.969,17.4,20.757442,0.746,0.814,4868.0,0.5954,1
857.2,1.8057,0.951,20.3,21.325459,0.885,0.913,5223.0,0.2835,1
280.9,0.7918,0.307,26.3,21.301277,0.792,0.903,5151.0,0.5808,1
885.4,2.5449,0.901,23.1,20.102623,0.648,0.637,4442.0,0.4671,1
498.7,10.22,0.851,28.6,22.447142,1.03,0.988,6173.0,0.0713,1
52.8,3.037,0.341,20.6,15.39199,0.767,0.869,5782.0,0.836,0
286.0,1.3541,0.401,18.9,14.052365,0.808,0.906,5467.0,0.5945,1
316.9,0.9207,0.367,21.0,14.549766,0.75,0.84,5226.0,0.1623,1
280.6,11.591,1.198,43.3,16.992588,1.002,1.008,6248.0,0.0643,0
62.9,4.768,0.291,20.4,9.996313,1.613,1.092,6063.0,0.0252,1
128.1,1.4053,1.027,40.6,17.20829,2.871,1.309,5385.0,0.9877,0
270.4,16.984,1.201,45.6,27.292582,1.056,1.032,6197.0,0.5986,0
160.8,4.96,0.92,14.5,13.621252,0.906,0.993,5984.0,0.8123,1
1472.0,9.572,1.242,52.5,129.1609,3.131,1.623,6529.0,0.7784,0
5038.1,6.769,0.804,73.2,70.36768,0.757,0.782,5307.0,0.738,1
618.7,1.745,0.771,11.4,10.535818,0.757,0.782,5307.0,0.8912,1
65744.0,2.9596,1.118,86.1,90.877716,1.0,1.0,5780.0,0.2617,0
64.0,1.0582,0.028,40.9,24.76136,1.832,1.131,5718.0,0.9917,0
178.4,1.7407,0.281,43.0,24.335619,0.786,0.736,5204.0,0.9293,0
294.9,3.828,0.151,25.3,20.872898,1.174,0.915,5480.0,0.0427,1
85.6,1.6557,0.594,21.5,18.118322,1.004,0.931,6143.0,0.1068,0
417.2,6.006,0.683,23.3,20.880728,0.932,1.019,6003.0,0.686,0
170.9,8.2267,0.309,61.2,35.388733,1.423,0.911,5587.0,0.5309,1
191.4,2.228,0.009,16.5,14.820099,0.893,1.01,5713.0,0.5198,1
441.4,2.3816,0.704,20.9,18.886185,0.865,0.956,5918.0,0.9443,1
72.2,1.2771,0.391,19.2,16.178293,1.059,1.077,6349.0,0.9813,0
290.6,3.48,0.029,20.9,17.478907,0.81,0.907,5546.0,0.6458,0
204.0,5.617,0.129,14.0,12.924781,0.893,0.967,5708.0,0.8971,1
540.3,5.275,0.001,65.2,11.181599,0.786,0.752,4999.0,0.9383,0
75.7,2.1125,1.181,47.4,23.41395,1.508,1.135,6329.0,0.9226,0
215.7,1.682,0.985,21.2,58.64621,3.169,2.032,8173.0,0.7291,0
2154.4,4.228,0.931,58.0,80.99499,0.32,0.32,3468.0,0.8004,0
1953.4,7.119,0.808,69.3,58.995075,0.686,0.743,4658.0,0.2677,1
59.5,2.068,0.7,14.2,49.99458,0.902,0.987,5808.0,0.4906,1
43.8,2.885,0.662,27.3,18.718718,2.128,1.226,5996.0,0.6485,0
224.6,4.0388,0.744,36.0,20.29327,1.545,0.994,5729.0,0.0,0
220.7,1.9797,0.432,21.4,18.11126,0.88,0.907,5523.0,0.2996,1
899.7,6.568,0.797,26.7,22.06446,1.453,0.932,5332.0,0.4114,1
572.1,3.959,0.033,26.9,23.488997,0.916,1.008,5896.0,0.4167,1
518.0,6.352,0.989,55.5,16.557308,0.815,0.931,5402.0,0.3799,0
316.7,1.7045,0.508,19.8,18.144075,0.915,1.002,5881.0,0.4126,0
100.2,2.346,0.626,34.5,16.273382,1.125,1.207,6321.0,0.9451,0
348.6,1.816,0.551,18.0,16.466364,0.116,0.094,2661.0,0.3007,0
207.2,2.411,0.56,12.6,14.2268095,0.818,0.753,5305.0,0.6797,1
809.4,2.1801,1.209,91.9,18.928904,0.88,0.977,5783.0,0.9638,0
594.0,3.576,0.245,15.8,12.574458,0.994,1.067,6137.0,0.4582,1
203.1,7.2772,0.032,77.3,48.02823,1.704,1.251,5758.0,0.6935,1
104.9,3.337,0.801,14.8,36.322735,0.902,0.987,5808.0,0.8897,1
220.5,6.3856,0.58,106.7,68.6452,1.474,1.05,5788.0,0.5103,1
24384.0,6.3339,0.594,721.9,906.5277,2.49,1.715,6796.0,0.2228,0
7680.0,1.139,0.016,78.0,75.22457,0.591,0.58,4137.0,0.0366,1
432.3,1.0418,0.857,20.8,45.816166,0.84,0.955,5508.0,0.8996,1
2271.5,5.679,1.276,30.0,23.54846,1.267,1.291,7044.0,0.9955,0
378.7,2.39,0.232,20.1,16.726444,0.817,0.789,5032.0,0.0147,1
224.7,9.821,0.305,28.2,22.42127,1.756,1.004,5416.0,0.0129,1
134.3,2.462,0.692,17.7,13.853954,1.756,1.004,5416.0,0.2028,1
37.5,1.4351,0.323,29.0,17.80324,1.763,1.159,6223.0,0.9083,0
1262.1,5.404,0.406,23.2,18.73933,0.833,0.8,4817.0,0.4927,1
150.2,0.9829,0.535,20.0,15.090083,1.388,1.023,5865.0,0.2538,1
339.8,7.0805,0.034,53.9,49.78439,1.352,1.225,6075.0,0.4591,1
360.7,10.604,0.325,35.3,18.550362,3.086,1.907,6443.0,0.7454,1
54.3,0.9031,0.792,22.8,13.146177,2.286,1.047,5827.0,1.0,0
179.1,1.2792,0.231,22.3,20.14742,0.618,0.61,4330.0,0.6127,0
314.2,2.445,0.489,13.1,12.1327915,1.017,1.046,5946.0,0.0425,0
116.4,9.858,0.887,30.0,18.946095,1.765,1.377,6133.0,0.5479,1
117.5,3.262,0.745,14.6,10.452966,2.838,1.84,7048.0,0.9876,0
86.8,6.765,0.132,15.6,12.195101,1.424,1.128,6052.0,0.038,1
945.6,0.8399,0.197,45.6,38.528683,0.787,0.84,5676.0,0.1512,0
171.9,2.3239,0.876,36.9,32.830257,0.635,0.698,4498.0,0.7289,1
150.5,3.3075,0.918,22.9,20.572737,0.635,0.698,4498.0,0.5203,1
177.1,2.2726,0.871,29.1,24.54701,0.635,0.698,4498.0,0.1132,1
860.5,2.987,0.909,20.2,18.29734,0.674,0.669,4583.0,0.844,1
111.1,3.3316,0.45,62.8,61.80644,1.651,1.127,5929.0,0.6743,0
36.5,0.821,0.819,16.9,13.323786,1.274,1.208,6170.0,0.5991,0
64.8,1.6172,0.243,21.6,17.250566,1.297,1.096,5874.0,0.3933,1
92.8,2.364,0.462,16.6,13.674439,0.917,0.832,5213.0,0.9676,1
1209.3,5.568,0.49,20.0,16.005486,0.675,0.711,4648.0,0.7514,1
691.2,1.3251,0.118,22.5,18.726347,0.53,0.524,4380.0,0.5589,1
278.0,2.056,0.03,18.2,16.691107,0.758,0.733,4901.0,0.6131,1
256.2,1.7247,0.405,19.7,15.54263,0.862,0.862,5423.0,0.3052,0
224.2,2.152,0.528,20.3,12.792149,0.96,1.047,5982.0,0.5163,0
233.9,10.627,0.001,47.9,23.092018,1.704,1.251,5758.0,0.5057,1
468.3,3.736,0.25,19.7,15.967276,0.851,0.806,5011.0,0.0083,1
343.3,1.4474,0.696,53.6,42.914257,0.856,0.809,4818.0,0.9866,1
402.4,1.8455,0.687,25.8,19.82915,0.856,0.809,4818.0,0.2933,1
106.1,4.7356,0.16,48.7,50.3773,1.297,1.059,6214.0,0.1367,1
58.2,1.6462,0.259,23.7,17.66844,0.97,0.945,5779.0,0.7824,1
69.1,2.505,0.564,21.3,18.021414,0.933,0.94,5827.0,0.9043,1
104.7,1.7542,0.448,26.5,21.349943,1.07,1.07,5884.0,0.9289,1
868.5,6.965,0.025,26.7,21.258717,0.885,0.867,5422.0,0.7908,1
133.5,6.213,0.784,24.3,15.778343,2.274,1.584,6995.0,0.7025,1
70.9,4.432,0.018,17.4,14.145231,1.104,0.946,5727.0,0.847,1
54.3,3.804,0.03,15.5,12.583753,1.104,0.946,5727.0,0.0175,1
327.0,7.0445,0.512,69.7,62.0339,1.352,1.225,6075.0,0.6088,1
525.1,1.2862,0.338,19.8,15.46778,0.554,0.578,3941.0,0.446,1
449.4,28.1171,0.967,72.0,18.320992,0.991,1.06,6185.0,0.7493,0
221.8,0.7948,0.14,21.9,16.812014,1.111,1.154,6341.0,0.6006,0
40.9,2.977,0.242,17.2,14.267832,1.331,1.139,5696.0,0.9657,1
304.4,3.745,1.139,33.1,25.19869,4.991,1.766,5028.0,0.6171,0
866.7,14.638,0.015,64.6,43.503696,1.159,0.988,5837.0,0.1362,1
378.4,1.2177,0.05,50.4,32.66971,0.78,0.889,5223.0,0.243,1
1670.0,1.932,0.934,10.2,36.48498,0.936,0.986,5860.0,0.9456,0
688.5,4.188,0.942,21.6,18.773361,0.775,0.758,4701.0,0.0684,1
648.6,1.6605,0.48,35.9,19.478437,0.86,0.977,5591.0,0.9606,0
98.4,3.2131,0.531,52.5,42.232918,1.334,1.107,6007.0,0.2728,1
1275.4,7.436,0.703,29.3,21.028376,0.659,0.687,4523.0,0.5319,1
202.0,4.1628,0.914,71.6,55.505367,1.36,1.257,6204.0,0.5036,1
75.2,4.953,0.824,21.9,16.932625,1.36,1.257,6204.0,0.3329,1
776.2,9.182,0.746,88.0,75.028145,2.527,1.7,6967.0,0.0103,1
755.6,6.3336,0.009,120.1,81.35702,1.023,0.871,5638.0,0.2348,1
597.8,2.1861,0.005,102.2,116.80596,0.881,0.979,5767.0,0.8863,1
371.4,4.882,0.976,59.9,44.597385,0.712,0.802,5857.0,0.3681,0
175.6,3.95,0.748,37.0,29.629272,1.026,1.099,6102.0,0.8297,0
359.0,3.817,1.19,7.4,66.72719,1.091,1.019,6283.0,0.7081,0
209.7,2.5146,0.31,51.6,38.281807,0.975,1.091,5703.0,0.828,1
20083.0,8.08619,0.189,2707.7,2487.4944,1.05,1.012,6061.0,0.0578,0
677.9,4.0145,1.217,102.8,108.767845,1.428,0.983,5657.0,0.5291,0
36.9,1.459,0.732,13.9,11.442597,2.507,1.388,6543.0,0.8078,0
45.4,4.398,0.403,16.0,11.777276,1.645,1.136,5888.0,0.8228,1
714.3,4.397,0.004,15.4,12.681502,0.522,0.539,3808.0,0.9058,1
222.9,3.665,0.755,21.6,18.910875,1.024,1.086,6208.0,0.0138,0
68.9,4.665,0.095,15.4,12.058357,0.835,0.831,5258.0,0.1256,0
32.2,7.443,0.004,19.4,7.507113,0.835,0.831,5258.0,0.8841,0
161.6,1.422,0.106,13.3,11.505404,0.921,1.022,5696.0,0.9853,1
425.9,6.0968,0.658,167.6,114.88917,1.67,1.142,5862.0,0.8938,1
440.4,2.3499,0.246,79.7,84.00717,0.741,0.805,4783.0,0.9048,1
677.1,2.6054,0.425,35.6,68.078026,0.82,0.913,5313.0,0.6747,1
204.9,3.7535,0.914,39.0,32.88658,1.031,1.027,6023.0,0.8285,1
1298.8,3.83661,0.026,350.6,320.42297,1.593,1.074,5576.0,0.8649,1
628.8,6.6923,0.02,135.4,86.0518,0.873,0.882,5559.0,0.1322,1
2125.4,2.12791,0.04,324.3,289.96722,0.99,0.987,5733.0,0.7309,1
7296.6,13.3624,0.715,2217.1,1659.0193,2.025,2.158,9244.0,0.013,0
112.7,1.9531,0.622,27.4,31.504015,1.431,1.072,6070.0,0.1185,1
66.0,0.8383,0.524,20.2,16.298496,2.0,1.06,5911.0,0.6583,0
